	sent_index	word_index	word	region	condition
3062	16	2	the	prefix	nsg_l3_vsg
3063	16	3	nurse	nsg	nsg_l3_vsg
3064	16	4	who	who	nsg_l3_vsg
3065	16	5	I	level3	nsg_l3_vsg
3066	16	6	think	level3	nsg_l3_vsg
3067	16	7	you	level3	nsg_l3_vsg
3068	16	8	said	level3	nsg_l3_vsg
3069	16	9	you	level3	nsg_l3_vsg
3070	16	10	thought	level3	nsg_l3_vsg
3071	16	11	was	vsg	nsg_l3_vsg
3072	16	12	upset	continuation	nsg_l3_vsg
3073	16	14	.	End	nsg_l3_vsg
3074	16	15	<eos>	End	nsg_l3_vsg
3075	17	0	It	prefix	nsg_l3_vsg
3076	17	1	was	prefix	nsg_l3_vsg
3077	17	2	the	prefix	nsg_l3_vsg
3078	17	3	instructor	nsg	nsg_l3_vsg
3079	17	4	who	who	nsg_l3_vsg
3080	17	5	I	level3	nsg_l3_vsg
3081	17	6	think	level3	nsg_l3_vsg
3082	17	7	you	level3	nsg_l3_vsg
3083	17	8	said	level3	nsg_l3_vsg
3084	17	9	you	level3	nsg_l3_vsg
3085	17	10	thought	level3	nsg_l3_vsg
3086	17	11	was	vsg	nsg_l3_vsg
3087	17	12	upset	continuation	nsg_l3_vsg
3088	17	14	.	End	nsg_l3_vsg
3089	17	15	<eos>	End	nsg_l3_vsg
3090	18	0	It	prefix	nsg_l3_vsg
3091	18	1	was	prefix	nsg_l3_vsg
3092	18	2	the	prefix	nsg_l3_vsg
3093	18	3	teenager	nsg	nsg_l3_vsg
3094	18	4	who	who	nsg_l3_vsg
3095	18	5	I	level3	nsg_l3_vsg
3096	18	6	think	level3	nsg_l3_vsg
3097	18	7	you	level3	nsg_l3_vsg
3098	18	8	said	level3	nsg_l3_vsg
3099	18	9	you	level3	nsg_l3_vsg
3100	18	10	thought	level3	nsg_l3_vsg
3101	18	11	was	vsg	nsg_l3_vsg
3102	18	12	upset	continuation	nsg_l3_vsg
3103	18	14	.	End	nsg_l3_vsg
3104	18	15	<eos>	End	nsg_l3_vsg
3105	19	0	It	prefix	nsg_l3_vsg
3106	19	1	was	prefix	nsg_l3_vsg
3107	19	2	the	prefix	nsg_l3_vsg
3108	19	3	grandparent	nsg	nsg_l3_vsg
3109	19	4	who	who	nsg_l3_vsg
3110	19	5	I	level3	nsg_l3_vsg
3111	19	6	think	level3	nsg_l3_vsg
3112	19	7	you	level3	nsg_l3_vsg
3113	19	8	said	level3	nsg_l3_vsg
3114	19	9	you	level3	nsg_l3_vsg
3115	19	10	thought	level3	nsg_l3_vsg
3116	19	11	was	vsg	nsg_l3_vsg
3117	19	12	upset	continuation	nsg_l3_vsg
3118	19	14	.	End	nsg_l3_vsg
3119	19	15	<eos>	End	nsg_l3_vsg
